lat,lon,sdcm_factor,sdcm_zone,uere_autonomous_m,uere_combined_m,uere_sdcm_m,cep_autonomous_m,cep_combined_m,cep_sdcm_m
70.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
72.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
74.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,106.0,0.987,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
76.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,20.0,0.904,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,22.0,0.943,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,24.0,0.977,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,52.0,0.97,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,54.0,0.935,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,56.0,0.896,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,58.0,0.852,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,60.0,0.805,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,62.0,0.753,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,64.0,0.699,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,66.0,0.715,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,68.0,0.751,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,70.0,0.783,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,72.0,0.811,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,74.0,0.834,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,76.0,0.853,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,78.0,0.866,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,80.0,0.876,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,82.0,0.88,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,84.0,0.88,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,86.0,0.875,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,88.0,0.865,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,90.0,0.851,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,92.0,0.832,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,94.0,0.808,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,96.0,0.78,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,98.0,0.748,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,100.0,0.711,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,102.0,0.671,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,104.0,0.724,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,106.0,0.808,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,108.0,0.891,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,110.0,0.971,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
